trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
726,False,"{'a': 0.001, 'e': 0.48432456895536247}",20,6,-45.0158758418083,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
727,False,"{'a': 0.001, 'e': 0.483840486467991}",20,0,-38.80737812959252,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
728,False,"{'a': 0.001, 'e': 0.48335688782114633}",20,5,-0.746886009335497,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
729,False,"{'a': 0.001, 'e': 0.48287377253122976}",25,0,-47.30983506958046,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
730,False,"{'a': 0.001, 'e': 0.4823911401151259}",30,0,-40.88555863330847,"{0: 24, 1: 3, 2: 2, 3: 0, 4: 1}",0
731,False,"{'a': 0.001, 'e': 0.48190899009020244}",25,0,-67.60818954466309,"{0: 16, 1: 1, 2: 8, 3: 0, 4: 0}",0
732,False,"{'a': 0.001, 'e': 0.4814273219743092}",25,0,-103.68752607126373,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
733,False,"{'a': 0.001, 'e': 0.480946135285778}",20,0,-28.728386284376803,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
734,False,"{'a': 0.001, 'e': 0.48046542954342225}",20,0,7.3254313157738355,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
735,False,"{'a': 0.001, 'e': 0.479985204266536}",20,0,2.5105591877408857,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
736,False,"{'a': 0.001, 'e': 0.4795054589748941}",30,0,-84.32893387941283,"{0: 21, 1: 1, 2: 6, 3: 2, 4: 0}",0
737,False,"{'a': 0.001, 'e': 0.4790261931887511}",30,15,-41.4610932461126,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
738,False,"{'a': 0.001, 'e': 0.4785474064288412}",25,9,-19.670632014297624,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 0}",1
739,False,"{'a': 0.001, 'e': 0.4780690982163776}",25,0,-73.5823302449842,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
740,False,"{'a': 0.001, 'e': 0.4775912680730521}",25,0,-58.744932503619374,"{0: 19, 1: 4, 2: 0, 3: 1, 4: 1}",0
741,False,"{'a': 0.001, 'e': 0.4771139155210344}",25,0,-81.70723275026408,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
742,False,"{'a': 0.001, 'e': 0.47663704008297203}",30,0,-175.73576545525947,"{0: 18, 1: 5, 2: 3, 3: 1, 4: 3}",0
743,False,"{'a': 0.001, 'e': 0.4761606412819894}",20,0,-33.114391994382316,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
744,False,"{'a': 0.001, 'e': 0.4756847186416878}",25,0,-70.109302320856,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
745,False,"{'a': 0.001, 'e': 0.47520927168614446}",25,0,-77.97776840108773,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 1}",0
746,False,"{'a': 0.001, 'e': 0.4747342999399124}",30,0,-156.82647398637735,"{0: 18, 1: 0, 2: 10, 3: 0, 4: 2}",0
747,False,"{'a': 0.001, 'e': 0.4742598029280199}",30,12,-76.7950411941197,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 1}",1
748,False,"{'a': 0.001, 'e': 0.4737857801759698}",20,0,17.073454028425036,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
749,False,"{'a': 0.001, 'e': 0.4733122312097393}",30,0,-99.68485408635773,"{0: 21, 1: 3, 2: 3, 3: 2, 4: 1}",0
750,False,"{'a': 0.001, 'e': 0.47283915555577954}",30,12,-59.389483271302,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 0}",1
751,False,"{'a': 0.001, 'e': 0.4723665527410147}",20,0,-26.950379465554565,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
752,False,"{'a': 0.001, 'e': 0.471894422292842}",20,0,-84.8388634202563,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
753,False,"{'a': 0.001, 'e': 0.4714227637391309}",30,0,-75.6558768006894,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
754,False,"{'a': 0.001, 'e': 0.4709515766082228}",30,0,-63.372129271953945,"{0: 23, 1: 4, 2: 1, 3: 1, 4: 1}",0
755,False,"{'a': 0.001, 'e': 0.47048086042893056}",25,0,-114.57613264805309,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 3}",0
756,False,"{'a': 0.001, 'e': 0.47001061473053796}",25,0,-99.61280006985463,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
757,False,"{'a': 0.001, 'e': 0.46954083904279925}",30,0,-178.53075508316593,"{0: 18, 1: 1, 2: 8, 3: 0, 4: 3}",0
758,False,"{'a': 0.001, 'e': 0.4690715328959387}",35,0,-34.47590605207885,"{0: 28, 1: 2, 2: 4, 3: 1, 4: 0}",0
759,False,"{'a': 0.001, 'e': 0.46860269582065023}",25,0,-9.284172875863154,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
760,False,"{'a': 0.001, 'e': 0.4681343273480965}",20,0,27.02907091631166,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
761,False,"{'a': 0.001, 'e': 0.46766642700990924}",25,6,-22.826936774696215,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 0}",1
762,False,"{'a': 0.001, 'e': 0.4671989943381879}",30,0,-172.91457347516777,"{0: 21, 1: 1, 2: 4, 3: 0, 4: 4}",0
763,False,"{'a': 0.001, 'e': 0.46673202886549986}",25,0,-69.27214297690631,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
764,False,"{'a': 0.001, 'e': 0.46626553012487953}",25,0,-67.46724970210533,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
765,False,"{'a': 0.001, 'e': 0.46579949764982825}",20,0,-64.11301290323466,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
766,False,"{'a': 0.001, 'e': 0.4653339309743134}",25,0,-15.813701665702075,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
767,False,"{'a': 0.001, 'e': 0.46486882963276827}",25,12,-18.999012981346514,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
768,False,"{'a': 0.001, 'e': 0.46440419316009157}",25,0,-60.95281930727714,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
769,False,"{'a': 0.001, 'e': 0.4639400210916467}",25,0,-61.527970321617815,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
770,False,"{'a': 0.001, 'e': 0.4634763129632616}",20,0,-47.40579357971536,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
771,False,"{'a': 0.001, 'e': 0.46301306831122807}",30,0,-64.25388286960789,"{0: 25, 1: 1, 2: 1, 3: 2, 4: 1}",0
772,False,"{'a': 0.001, 'e': 0.4625502866723014}",25,2,-48.19177044021564,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 0}",1
773,False,"{'a': 0.001, 'e': 0.4620879675837}",20,0,-102.05953349800029,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
774,False,"{'a': 0.001, 'e': 0.4616261105831047}",20,13,1.6218882280678188,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
775,False,"{'a': 0.001, 'e': 0.4611647152086584}",35,0,-88.45533548865059,"{0: 29, 1: 1, 2: 2, 3: 1, 4: 2}",0
776,False,"{'a': 0.001, 'e': 0.4607037809989658}",25,0,-35.83288803154235,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
777,False,"{'a': 0.001, 'e': 0.46024330749309256}",30,8,-99.01740293690266,"{0: 14, 1: 0, 2: 6, 3: 1, 4: 1}",1
778,False,"{'a': 0.001, 'e': 0.4597832942305652}",25,0,-59.06397779414147,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
779,False,"{'a': 0.001, 'e': 0.45932374075137034}",25,0,-153.48019102645324,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
780,False,"{'a': 0.001, 'e': 0.4588646465959545}",20,0,-64.88279460234993,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
781,False,"{'a': 0.001, 'e': 0.4584060113052235}",20,0,-109.11717582387296,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
782,False,"{'a': 0.001, 'e': 0.45794783442054204}",30,0,-76.87021332920963,"{0: 20, 1: 1, 2: 8, 3: 1, 4: 0}",0
783,False,"{'a': 0.001, 'e': 0.45749011548373314}",25,0,-36.87298690382319,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
784,False,"{'a': 0.001, 'e': 0.4570328540370779}",20,0,-107.63372556531363,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
785,False,"{'a': 0.001, 'e': 0.4565760496233147}",20,0,-8.186456142198917,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
786,False,"{'a': 0.001, 'e': 0.4561197017856392}",30,0,-79.20558983533337,"{0: 19, 1: 3, 2: 7, 3: 1, 4: 0}",0
787,False,"{'a': 0.001, 'e': 0.4556638100677035}",20,0,-78.929514941529,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
788,False,"{'a': 0.001, 'e': 0.45520837401361586}",30,0,0.6536989848612806,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
789,False,"{'a': 0.001, 'e': 0.45475339316794017}",25,3,-76.63111225497482,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 1}",1
790,False,"{'a': 0.001, 'e': 0.4542988670756955}",20,7,-4.732293456402394,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
791,False,"{'a': 0.001, 'e': 0.45384479528235583}",25,15,18.013337607746895,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.001, 'e': 0.4533911773338492}",35,0,-48.90043747398551,"{0: 29, 1: 2, 2: 3, 3: 0, 4: 1}",0
793,False,"{'a': 0.001, 'e': 0.4529380127765577}",25,0,6.746262566101581,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
794,False,"{'a': 0.001, 'e': 0.4524853011573167}",20,2,-48.311314275068995,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 0}",1
795,False,"{'a': 0.001, 'e': 0.45203304202341466}",30,0,-55.0033164907283,"{0: 21, 1: 4, 2: 4, 3: 1, 4: 0}",0
796,False,"{'a': 0.001, 'e': 0.4515812349225922}",20,0,-14.676190625556671,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
797,False,"{'a': 0.001, 'e': 0.45112987940304233}",30,22,14.813802482291807,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.001, 'e': 0.4506789750134095}",20,0,0.3860817082827319,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
799,False,"{'a': 0.001, 'e': 0.45022852130278923}",20,0,-85.06894322511711,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
800,False,"{'a': 0.001, 'e': 0.44977851782072775}",25,13,3.2502714924672196,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.001, 'e': 0.44932896411722156}",20,0,-59.47245957815214,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
802,False,"{'a': 0.001, 'e': 0.448879859742717}",25,7,-26.88498315812714,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 0}",1
803,False,"{'a': 0.001, 'e': 0.4484312042481095}",20,14,8.693871579944432,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.001, 'e': 0.44798299718474366}",20,3,-2.0066339588756303,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
805,False,"{'a': 0.001, 'e': 0.44753523810441237}",20,0,-102.36150418628844,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
806,False,"{'a': 0.001, 'e': 0.4470879265593564}",20,0,-59.14080461350096,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
807,False,"{'a': 0.001, 'e': 0.44664106210226434}",20,0,-4.981471684487527,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
808,False,"{'a': 0.001, 'e': 0.44619464428627154}",25,0,26.47704068572436,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
809,False,"{'a': 0.001, 'e': 0.4457486726649602}",25,15,8.234526969863843,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
810,False,"{'a': 0.001, 'e': 0.4453031467923587}",25,5,-74.1139413871216,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",1
811,False,"{'a': 0.001, 'e': 0.4448580662229411}",30,15,29.75904419009657,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.001, 'e': 0.4444134305116268}",25,6,-24.404693301394378,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 0}",1
813,False,"{'a': 0.001, 'e': 0.44396923921378006}",30,15,7.397232820609902,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
814,False,"{'a': 0.001, 'e': 0.4435254918852095}",35,0,-48.80952617577152,"{0: 27, 1: 2, 2: 4, 3: 2, 4: 0}",0
815,False,"{'a': 0.001, 'e': 0.44308218808216776}",35,0,-29.190517523701697,"{0: 28, 1: 3, 2: 3, 3: 1, 4: 0}",0
816,False,"{'a': 0.001, 'e': 0.4426393273613511}",20,0,-82.20012090673633,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
817,False,"{'a': 0.001, 'e': 0.44219690927989863}",20,0,-112.96560581595683,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
818,False,"{'a': 0.001, 'e': 0.4417549333953923}",25,0,-160.67669075510474,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 4}",0
819,False,"{'a': 0.001, 'e': 0.44131339926585617}",20,0,-25.975734157299794,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
820,False,"{'a': 0.001, 'e': 0.4408723064497561}",20,0,-49.074683912828164,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
821,False,"{'a': 0.001, 'e': 0.44043165450599925}",20,0,-25.116268608157334,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
822,False,"{'a': 0.001, 'e': 0.43999144299393356}",20,0,-62.91580740462395,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
823,False,"{'a': 0.001, 'e': 0.43955167147334756}",20,0,-158.66151304621695,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
824,False,"{'a': 0.001, 'e': 0.43911233950446965}",20,0,-29.4731935140957,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
825,False,"{'a': 0.001, 'e': 0.4386734466479678}",20,8,-10.88230237041294,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
826,False,"{'a': 0.001, 'e': 0.4382349924649492}",25,0,-29.984714707434573,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
827,False,"{'a': 0.001, 'e': 0.4377969765169596}",25,0,-121.04855139481394,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
828,False,"{'a': 0.001, 'e': 0.437359398365983}",25,0,-61.57454143562925,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
829,False,"{'a': 0.001, 'e': 0.43692225757444114}",20,2,-33.594963571555795,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
830,False,"{'a': 0.001, 'e': 0.4364855537051933}",20,0,-46.37409659814096,"{0: 15, 1: 4, 2: 0, 3: 0, 4: 1}",0
831,False,"{'a': 0.001, 'e': 0.43604928632153556}",20,13,1.75891880883999,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.001, 'e': 0.43561345498720044}",20,0,5.138551994704734,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
833,False,"{'a': 0.001, 'e': 0.43517805926635666}",20,0,-43.3939586543361,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
834,False,"{'a': 0.001, 'e': 0.43474309872360845}",20,0,-29.99444899437838,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
835,False,"{'a': 0.001, 'e': 0.4343085729239951}",20,0,-138.42215550220985,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
836,False,"{'a': 0.001, 'e': 0.4338744814329909}",20,0,-37.96420387002781,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
837,False,"{'a': 0.001, 'e': 0.4334408238165043}",20,10,-29.581393395912595,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
838,False,"{'a': 0.001, 'e': 0.43300759964087765}",30,0,-67.98462296906116,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
839,False,"{'a': 0.001, 'e': 0.43257480847288665}",20,0,-50.72922168467127,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
840,False,"{'a': 0.001, 'e': 0.43214244987974026}",25,0,-30.537723223610293,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
841,False,"{'a': 0.001, 'e': 0.43171052342907973}",20,0,-23.487623748531945,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
842,False,"{'a': 0.001, 'e': 0.43127902868897855}",30,16,19.23243534816456,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.001, 'e': 0.43084796522794205}",20,0,9.334047169798641,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
844,False,"{'a': 0.001, 'e': 0.43041733261490667}",20,0,-6.7133037799292365,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
845,False,"{'a': 0.001, 'e': 0.4299871304192398}",25,0,-47.22564541697654,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
846,False,"{'a': 0.001, 'e': 0.42955735821073915}",20,0,-33.54612758209381,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
847,False,"{'a': 0.001, 'e': 0.42912801555963254}",25,0,-41.92594938931175,"{0: 20, 1: 1, 2: 1, 3: 3, 4: 0}",0
848,False,"{'a': 0.001, 'e': 0.42869910203657724}",25,20,8.503379412252093,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.001, 'e': 0.4282706172126597}",25,0,-64.22573187542115,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
850,False,"{'a': 0.001, 'e': 0.427842560659395}",20,0,-31.111848393457784,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
851,False,"{'a': 0.001, 'e': 0.4274149319487267}",35,0,-50.59469680763377,"{0: 29, 1: 0, 2: 5, 3: 0, 4: 1}",0
852,False,"{'a': 0.001, 'e': 0.4269877306530259}",20,0,-104.50358826508678,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
853,False,"{'a': 0.001, 'e': 0.4265609563450914}",30,0,-72.38214059231899,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
854,False,"{'a': 0.001, 'e': 0.4261346085981487}",20,0,-70.89489864571134,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
855,False,"{'a': 0.001, 'e': 0.4257086869858502}",35,22,-114.40503312639844,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 3}",1
856,False,"{'a': 0.001, 'e': 0.42528319108227414}",25,10,-44.076959400208295,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
857,False,"{'a': 0.001, 'e': 0.42485812046192456}",30,0,-109.17293649487499,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
858,False,"{'a': 0.001, 'e': 0.4244334746997309}",20,0,-30.956485539852263,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
859,False,"{'a': 0.001, 'e': 0.4240092533710473}",20,3,-33.80614425587652,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 0}",1
860,False,"{'a': 0.001, 'e': 0.4235854560516524}",25,0,-34.41352760710777,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
861,False,"{'a': 0.001, 'e': 0.4231620823177488}",20,0,5.578831866783152,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
862,False,"{'a': 0.001, 'e': 0.42273913174596284}",25,0,-38.7189501342338,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
863,False,"{'a': 0.001, 'e': 0.42231660391334386}",25,6,-28.741469790935014,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
864,False,"{'a': 0.001, 'e': 0.4218944983973639}",20,0,-13.053971144092177,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
865,False,"{'a': 0.001, 'e': 0.42147281477591764}",20,6,-35.87023948101177,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
866,False,"{'a': 0.001, 'e': 0.4210515526273212}",30,8,-80.6042232341487,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 1}",1
867,False,"{'a': 0.001, 'e': 0.42063071153031245}",20,10,13.098292514821104,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.001, 'e': 0.4202102910640503}",30,0,-112.79448721435062,"{0: 23, 1: 1, 2: 2, 3: 2, 4: 2}",1
869,False,"{'a': 0.001, 'e': 0.41979029080811425}",25,0,-72.73395890382068,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
870,False,"{'a': 0.001, 'e': 0.41937071034250395}",20,0,5.616835109800155,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
871,False,"{'a': 0.001, 'e': 0.418951549247639}",30,0,-60.33473343039441,"{0: 21, 1: 2, 2: 6, 3: 1, 4: 0}",0
872,False,"{'a': 0.001, 'e': 0.41853280710435814}",30,0,-95.1964014321017,"{0: 20, 1: 1, 2: 8, 3: 0, 4: 1}",0
873,False,"{'a': 0.001, 'e': 0.41811448349391933}",25,0,-73.31891522864326,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
874,False,"{'a': 0.001, 'e': 0.4176965779979988}",25,0,-25.623578965261885,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
875,False,"{'a': 0.001, 'e': 0.41727909019869114}",20,0,3.894545475953744,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
876,False,"{'a': 0.001, 'e': 0.4168620196785084}",25,0,-102.33244490007493,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
877,False,"{'a': 0.001, 'e': 0.41644536602038007}",25,0,-56.61747267484277,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
878,False,"{'a': 0.001, 'e': 0.4160291288076525}",25,0,13.234967696314925,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
879,False,"{'a': 0.001, 'e': 0.4156133076240884}",25,16,4.101194453644474,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
880,False,"{'a': 0.001, 'e': 0.4151979020538666}",30,0,-149.20858030228294,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 3}",0
881,False,"{'a': 0.001, 'e': 0.4147829116815814}",35,0,-82.29534017716867,"{0: 28, 1: 2, 2: 3, 3: 0, 4: 2}",0
882,False,"{'a': 0.001, 'e': 0.41436833609224244}",20,0,-4.168730605800523,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
883,False,"{'a': 0.001, 'e': 0.4139541748712741}",25,0,-80.06617098145139,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
884,False,"{'a': 0.001, 'e': 0.41354042760451515}",25,0,-159.30422937660057,"{0: 12, 1: 7, 2: 2, 3: 2, 4: 2}",0
885,False,"{'a': 0.001, 'e': 0.4131270938782182}",25,7,-5.479000481702718,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 0}",1
886,False,"{'a': 0.001, 'e': 0.4127141732790497}",35,0,-76.09991728141668,"{0: 30, 1: 2, 2: 0, 3: 1, 4: 2}",0
887,False,"{'a': 0.001, 'e': 0.41230166539408875}",20,0,10.826500014411225,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
888,False,"{'a': 0.001, 'e': 0.4118895698108276}",25,8,-12.283261729374104,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
889,False,"{'a': 0.001, 'e': 0.41147788611717057}",25,0,-11.473656681213681,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
890,False,"{'a': 0.001, 'e': 0.41106661390143395}",25,0,-49.61082930660664,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
891,False,"{'a': 0.001, 'e': 0.4106557527523455}",25,0,-12.751059166529055,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
892,False,"{'a': 0.001, 'e': 0.410245302259044}",20,0,-48.98226135570532,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
893,False,"{'a': 0.001, 'e': 0.40983526201107895}",20,12,-5.557033199795031,"{0: 5, 1: 3, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.001, 'e': 0.40942563159841006}",20,0,-42.48379530485647,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
895,False,"{'a': 0.001, 'e': 0.4090164106114069}",35,21,-19.318000112552795,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
896,False,"{'a': 0.001, 'e': 0.40860759864084845}",20,0,4.226775807943235,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
897,False,"{'a': 0.001, 'e': 0.4081991952779227}",25,0,-87.51953656512389,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
898,False,"{'a': 0.001, 'e': 0.4077912001142262}",25,0,-49.040812042633725,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
899,False,"{'a': 0.001, 'e': 0.4073836127417638}",25,0,-59.86736151054835,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
900,False,"{'a': 0.001, 'e': 0.40697643275294815}",20,0,-110.09345164175268,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
901,False,"{'a': 0.001, 'e': 0.4065696597405991}",30,0,-16.001814960061385,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
902,False,"{'a': 0.001, 'e': 0.4061632932979437}",20,0,-27.994972228626168,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
903,False,"{'a': 0.001, 'e': 0.40575733301861544}",20,0,-39.81528191630887,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
904,False,"{'a': 0.001, 'e': 0.405351778496654}",30,0,-41.63020215882313,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
905,False,"{'a': 0.001, 'e': 0.4049466293265049}",25,12,0.487233191768051,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
906,False,"{'a': 0.001, 'e': 0.4045418851030188}",25,11,-16.916467850815856,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
907,False,"{'a': 0.001, 'e': 0.4041375454214515}",20,3,-64.13049895166861,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 1}",1
908,False,"{'a': 0.001, 'e': 0.4037336098774634}",30,0,-92.7797260653954,"{0: 20, 1: 5, 2: 3, 3: 1, 4: 1}",0
909,False,"{'a': 0.001, 'e': 0.40333007806711874}",20,11,-21.329374635075904,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
